Driver,LapTime,Compound,TyreLife,Stint,TrackStatus,Race,LapNumber,FuelWeightEffect
VER,83.09,HARD,13.0,3.0,1,Australian Grand Prix,45,-1.3499999999999999
VER,83.211,HARD,14.0,3.0,1,Australian Grand Prix,46,-1.38
VER,83.109,HARD,15.0,3.0,1,Australian Grand Prix,47,-1.41
VER,83.469,HARD,16.0,3.0,1,Australian Grand Prix,48,-1.44
VER,83.533,HARD,17.0,3.0,1,Australian Grand Prix,49,-1.47
LAW,86.869,MEDIUM,3.0,1.0,1,Australian Grand Prix,1,-0.03
LAW,86.661,MEDIUM,4.0,1.0,1,Australian Grand Prix,2,-0.06
LAW,87.142,MEDIUM,5.0,1.0,1,Australian Grand Prix,3,-0.09
LAW,86.644,MEDIUM,7.0,1.0,1,Australian Grand Prix,4,-0.12
LAW,85.888,MEDIUM,8.0,1.0,1,Australian Grand Prix,5,-0.15
LAW,86.025,MEDIUM,9.0,1.0,1,Australian Grand Prix,6,-0.18
LAW,85.751,MEDIUM,10.0,1.0,1,Australian Grand Prix,7,-0.21
LAW,85.233,HARD,3.0,2.0,1,Australian Grand Prix,8,-0.24
LAW,86.791,HARD,4.0,2.0,1,Australian Grand Prix,9,-0.27
LAW,85.839,HARD,6.0,2.0,1,Australian Grand Prix,10,-0.3
LAW,85.068,HARD,9.0,2.0,1,Australian Grand Prix,11,-0.32999999999999996
LAW,84.91,HARD,10.0,2.0,1,Australian Grand Prix,12,-0.36
LAW,85.041,HARD,11.0,2.0,1,Australian Grand Prix,13,-0.39
LAW,85.074,HARD,12.0,2.0,1,Australian Grand Prix,14,-0.42
LAW,86.526,HARD,13.0,2.0,1,Australian Grand Prix,15,-0.44999999999999996
LAW,85.255,HARD,14.0,2.0,1,Australian Grand Prix,16,-0.48
LAW,84.972,HARD,15.0,2.0,1,Australian Grand Prix,17,-0.51
LAW,85.173,HARD,16.0,2.0,1,Australian Grand Prix,18,-0.54
LAW,85.377,HARD,17.0,2.0,1,Australian Grand Prix,19,-0.57
LAW,85.253,HARD,18.0,2.0,1,Australian Grand Prix,20,-0.6
LAW,85.65,HARD,19.0,2.0,1,Australian Grand Prix,21,-0.63
LAW,85.792,HARD,20.0,2.0,1,Australian Grand Prix,22,-0.6599999999999999
LAW,85.867,HARD,21.0,2.0,1,Australian Grand Prix,23,-0.69
LAW,84.21,SOFT,2.0,3.0,1,Australian Grand Prix,24,-0.72
LAW,86.728,SOFT,3.0,3.0,1,Australian Grand Prix,25,-0.75
LAW,85.74,SOFT,4.0,3.0,1,Australian Grand Prix,26,-0.78
LAW,84.423,SOFT,5.0,3.0,1,Australian Grand Prix,27,-0.8099999999999999
LAW,84.124,SOFT,6.0,3.0,1,Australian Grand Prix,28,-0.84
LAW,84.077,SOFT,7.0,3.0,1,Australian Grand Prix,29,-0.87
LAW,83.92,SOFT,8.0,3.0,1,Australian Grand Prix,30,-0.8999999999999999
LAW,84.048,SOFT,9.0,3.0,1,Australian Grand Prix,31,-0.9299999999999999
LAW,84.232,SOFT,10.0,3.0,1,Australian Grand Prix,32,-0.96
LAW,84.071,SOFT,11.0,3.0,1,Australian Grand Prix,33,-0.99
LAW,84.31,SOFT,12.0,3.0,1,Australian Grand Prix,34,-1.02
LAW,84.023,SOFT,13.0,3.0,1,Australian Grand Prix,35,-1.05
LAW,83.783,SOFT,14.0,3.0,1,Australian Grand Prix,36,-1.08
LAW,84.222,SOFT,15.0,3.0,1,Australian Grand Prix,37,-1.1099999999999999
LAW,83.932,SOFT,16.0,3.0,1,Australian Grand Prix,38,-1.14
LAW,83.912,SOFT,17.0,3.0,1,Australian Grand Prix,39,-1.17
LAW,84.46,SOFT,18.0,3.0,1,Australian Grand Prix,40,-1.2
LAW,84.665,SOFT,19.0,3.0,1,Australian Grand Prix,41,-1.23
LAW,85.162,SOFT,20.0,3.0,1,Australian Grand Prix,42,-1.26
LAW,84.525,SOFT,21.0,3.0,1,Australian Grand Prix,43,-1.29
LAW,85.123,SOFT,22.0,3.0,1,Australian Grand Prix,44,-1.3199999999999998
LAW,86.895,SOFT,23.0,3.0,1,Australian Grand Prix,45,-1.3499999999999999
LAW,86.317,SOFT,24.0,3.0,1,Australian Grand Prix,46,-1.38
OCO,87.035,MEDIUM,2.0,1.0,1,Australian Grand Prix,1,-0.03
OCO,86.567,MEDIUM,3.0,1.0,1,Australian Grand Prix,2,-0.06
OCO,86.186,MEDIUM,4.0,1.0,1,Australian Grand Prix,3,-0.09
OCO,86.808,MEDIUM,5.0,1.0,1,Australian Grand Prix,4,-0.12
OCO,85.569,MEDIUM,6.0,1.0,1,Australian Grand Prix,5,-0.15
OCO,85.087,MEDIUM,7.0,1.0,1,Australian Grand Prix,6,-0.18
OCO,85.029,MEDIUM,8.0,1.0,1,Australian Grand Prix,7,-0.21
OCO,85.552,MEDIUM,9.0,1.0,1,Australian Grand Prix,8,-0.24
OCO,85.632,MEDIUM,10.0,1.0,1,Australian Grand Prix,9,-0.27
OCO,85.303,HARD,3.0,2.0,1,Australian Grand Prix,10,-0.3
OCO,85.36,HARD,4.0,2.0,1,Australian Grand Prix,11,-0.32999999999999996
OCO,85.43,HARD,5.0,2.0,1,Australian Grand Prix,12,-0.36
OCO,85.716,HARD,6.0,2.0,1,Australian Grand Prix,13,-0.39
OCO,86.713,HARD,9.0,2.0,1,Australian Grand Prix,14,-0.42
OCO,86.571,HARD,10.0,2.0,1,Australian Grand Prix,15,-0.44999999999999996
OCO,84.821,HARD,11.0,2.0,1,Australian Grand Prix,16,-0.48
OCO,84.65,HARD,12.0,2.0,1,Australian Grand Prix,17,-0.51
OCO,85.255,HARD,13.0,2.0,1,Australian Grand Prix,18,-0.54
OCO,84.424,HARD,14.0,2.0,1,Australian Grand Prix,19,-0.57
OCO,84.696,HARD,15.0,2.0,1,Australian Grand Prix,20,-0.6
OCO,84.801,HARD,16.0,2.0,1,Australian Grand Prix,21,-0.63
OCO,84.737,HARD,17.0,2.0,1,Australian Grand Prix,22,-0.6599999999999999
OCO,84.769,HARD,18.0,2.0,1,Australian Grand Prix,23,-0.69
OCO,84.966,HARD,19.0,2.0,1,Australian Grand Prix,24,-0.72
OCO,85.307,HARD,20.0,2.0,1,Australian Grand Prix,25,-0.75
OCO,85.045,HARD,21.0,2.0,1,Australian Grand Prix,26,-0.78
OCO,85.199,HARD,24.0,2.0,1,Australian Grand Prix,27,-0.8099999999999999
OCO,85.018,HARD,25.0,2.0,1,Australian Grand Prix,28,-0.84
OCO,85.462,HARD,26.0,2.0,1,Australian Grand Prix,29,-0.87
OCO,86.972,HARD,27.0,2.0,1,Australian Grand Prix,30,-0.8999999999999999
OCO,85.913,HARD,28.0,2.0,1,Australian Grand Prix,31,-0.9299999999999999
OCO,85.433,HARD,29.0,2.0,1,Australian Grand Prix,32,-0.96
OCO,85.164,HARD,30.0,2.0,1,Australian Grand Prix,33,-0.99
OCO,85.249,HARD,31.0,2.0,1,Australian Grand Prix,34,-1.02
OCO,85.106,HARD,32.0,2.0,1,Australian Grand Prix,35,-1.05
OCO,86.597,HARD,33.0,2.0,1,Australian Grand Prix,36,-1.08
OCO,85.228,HARD,34.0,2.0,1,Australian Grand Prix,37,-1.1099999999999999
OCO,86.221,HARD,35.0,2.0,1,Australian Grand Prix,38,-1.14
OCO,86.334,HARD,36.0,2.0,1,Australian Grand Prix,39,-1.17
OCO,85.019,HARD,37.0,2.0,1,Australian Grand Prix,40,-1.2
OCO,85.115,HARD,38.0,2.0,1,Australian Grand Prix,41,-1.23
OCO,86.815,HARD,39.0,2.0,1,Australian Grand Prix,42,-1.26
OCO,86.297,HARD,40.0,2.0,1,Australian Grand Prix,43,-1.29
OCO,84.584,HARD,41.0,2.0,1,Australian Grand Prix,44,-1.3199999999999998
OCO,84.622,HARD,42.0,2.0,1,Australian Grand Prix,45,-1.3499999999999999
OCO,84.908,HARD,43.0,2.0,1,Australian Grand Prix,46,-1.38
OCO,84.577,HARD,44.0,2.0,1,Australian Grand Prix,47,-1.41
OCO,84.533,HARD,45.0,2.0,1,Australian Grand Prix,48,-1.44
OCO,84.573,HARD,46.0,2.0,1,Australian Grand Prix,49,-1.47
LIN,87.218,MEDIUM,2.0,1.0,1,Australian Grand Prix,1,-0.03
LIN,85.497,MEDIUM,3.0,1.0,1,Australian Grand Prix,2,-0.06
LIN,86.072,MEDIUM,4.0,1.0,1,Australian Grand Prix,3,-0.09
LIN,86.235,MEDIUM,5.0,1.0,1,Australian Grand Prix,4,-0.12
LIN,85.392,MEDIUM,6.0,1.0,1,Australian Grand Prix,5,-0.15
LIN,85.194,MEDIUM,7.0,1.0,1,Australian Grand Prix,6,-0.18
LIN,85.26,MEDIUM,8.0,1.0,1,Australian Grand Prix,7,-0.21
LIN,85.337,MEDIUM,9.0,1.0,1,Australian Grand Prix,8,-0.24
LIN,85.565,MEDIUM,10.0,1.0,1,Australian Grand Prix,9,-0.27
LIN,84.877,MEDIUM,15.0,1.0,1,Australian Grand Prix,10,-0.3
LIN,85.898,MEDIUM,16.0,1.0,1,Australian Grand Prix,11,-0.32999999999999996
LIN,85.096,MEDIUM,17.0,1.0,1,Australian Grand Prix,12,-0.36
LIN,85.424,HARD,2.0,2.0,1,Australian Grand Prix,13,-0.39
LIN,84.182,HARD,3.0,2.0,1,Australian Grand Prix,14,-0.42
LIN,84.29,HARD,4.0,2.0,1,Australian Grand Prix,15,-0.44999999999999996
LIN,84.909,HARD,5.0,2.0,1,Australian Grand Prix,16,-0.48
LIN,84.554,HARD,6.0,2.0,1,Australian Grand Prix,17,-0.51
LIN,84.263,HARD,7.0,2.0,1,Australian Grand Prix,18,-0.54
LIN,84.205,HARD,8.0,2.0,1,Australian Grand Prix,19,-0.57
LIN,84.361,HARD,9.0,2.0,1,Australian Grand Prix,20,-0.6
LIN,84.475,HARD,10.0,2.0,1,Australian Grand Prix,21,-0.63
LIN,84.916,HARD,11.0,2.0,1,Australian Grand Prix,22,-0.6599999999999999
LIN,84.282,HARD,12.0,2.0,1,Australian Grand Prix,23,-0.69
LIN,84.876,HARD,13.0,2.0,1,Australian Grand Prix,24,-0.72
LIN,84.671,HARD,14.0,2.0,1,Australian Grand Prix,25,-0.75
LIN,84.536,HARD,17.0,2.0,1,Australian Grand Prix,26,-0.78
LIN,84.698,HARD,18.0,2.0,1,Australian Grand Prix,27,-0.8099999999999999
LIN,84.523,HARD,19.0,2.0,1,Australian Grand Prix,28,-0.84
LIN,84.797,HARD,20.0,2.0,1,Australian Grand Prix,29,-0.87
LIN,85.955,HARD,21.0,2.0,1,Australian Grand Prix,30,-0.8999999999999999
LIN,85.406,HARD,23.0,2.0,1,Australian Grand Prix,31,-0.9299999999999999
LIN,85.409,HARD,24.0,2.0,1,Australian Grand Prix,32,-0.96
LIN,84.862,HARD,25.0,2.0,1,Australian Grand Prix,33,-0.99
LIN,84.747,HARD,26.0,2.0,1,Australian Grand Prix,34,-1.02
LIN,84.645,HARD,27.0,2.0,1,Australian Grand Prix,35,-1.05
LIN,84.688,HARD,28.0,2.0,1,Australian Grand Prix,36,-1.08
LIN,84.773,HARD,29.0,2.0,1,Australian Grand Prix,37,-1.1099999999999999
LIN,84.863,HARD,30.0,2.0,1,Australian Grand Prix,38,-1.14
LIN,84.774,HARD,31.0,2.0,1,Australian Grand Prix,39,-1.17
LIN,84.715,HARD,32.0,2.0,1,Australian Grand Prix,40,-1.2
LIN,84.374,HARD,33.0,2.0,1,Australian Grand Prix,41,-1.23
LIN,85.21,HARD,34.0,2.0,1,Australian Grand Prix,42,-1.26
LIN,86.148,HARD,35.0,2.0,1,Australian Grand Prix,43,-1.29
LIN,84.614,HARD,37.0,2.0,1,Australian Grand Prix,44,-1.3199999999999998
LIN,84.688,HARD,38.0,2.0,1,Australian Grand Prix,45,-1.3499999999999999
LIN,84.689,HARD,39.0,2.0,1,Australian Grand Prix,46,-1.38
COL,86.935,HARD,3.0,1.0,1,Australian Grand Prix,1,-0.03
COL,86.812,HARD,4.0,1.0,1,Australian Grand Prix,2,-0.06
COL,87.512,HARD,5.0,1.0,1,Australian Grand Prix,3,-0.09
COL,87.513,HARD,6.0,1.0,1,Australian Grand Prix,4,-0.12
COL,86.068,HARD,7.0,1.0,1,Australian Grand Prix,5,-0.15
COL,85.818,HARD,8.0,1.0,1,Australian Grand Prix,6,-0.18
COL,86.663,HARD,14.0,2.0,1,Australian Grand Prix,7,-0.21
COL,85.6,HARD,15.0,2.0,1,Australian Grand Prix,8,-0.24
COL,85.911,HARD,16.0,2.0,1,Australian Grand Prix,9,-0.27
COL,85.708,HARD,17.0,2.0,12,Australian Grand Prix,10,-0.3
COL,85.331,HARD,20.0,2.0,1,Australian Grand Prix,11,-0.32999999999999996
COL,84.932,HARD,21.0,2.0,1,Australian Grand Prix,12,-0.36
COL,85.011,HARD,22.0,2.0,1,Australian Grand Prix,13,-0.39
COL,85.136,HARD,23.0,2.0,1,Australian Grand Prix,14,-0.42
COL,85.449,HARD,24.0,2.0,1,Australian Grand Prix,15,-0.44999999999999996
COL,85.225,HARD,25.0,2.0,1,Australian Grand Prix,16,-0.48
COL,85.174,HARD,26.0,2.0,1,Australian Grand Prix,17,-0.51
COL,85.626,HARD,27.0,2.0,1,Australian Grand Prix,18,-0.54
COL,86.172,HARD,28.0,2.0,1,Australian Grand Prix,19,-0.57
COL,86.483,HARD,29.0,2.0,1,Australian Grand Prix,20,-0.6
COL,85.566,HARD,30.0,2.0,1,Australian Grand Prix,21,-0.63
COL,87.26,HARD,31.0,2.0,1,Australian Grand Prix,22,-0.6599999999999999
COL,85.707,HARD,32.0,2.0,1,Australian Grand Prix,23,-0.69
COL,86.067,HARD,34.0,2.0,1,Australian Grand Prix,24,-0.72
COL,85.633,HARD,35.0,2.0,1,Australian Grand Prix,25,-0.75
COL,87.434,HARD,36.0,2.0,1,Australian Grand Prix,26,-0.78
COL,87.047,HARD,37.0,2.0,1,Australian Grand Prix,27,-0.8099999999999999
COL,87.012,HARD,38.0,2.0,1,Australian Grand Prix,28,-0.84
COL,86.964,HARD,39.0,2.0,1,Australian Grand Prix,29,-0.87
COL,86.665,HARD,40.0,2.0,1,Australian Grand Prix,30,-0.8999999999999999
COL,86.469,HARD,41.0,2.0,1,Australian Grand Prix,31,-0.9299999999999999
COL,85.275,HARD,42.0,2.0,1,Australian Grand Prix,32,-0.96
COL,85.381,HARD,43.0,2.0,1,Australian Grand Prix,33,-0.99
COL,85.24,HARD,44.0,2.0,1,Australian Grand Prix,34,-1.02
COL,84.939,HARD,45.0,2.0,1,Australian Grand Prix,35,-1.05
COL,82.926,SOFT,2.0,3.0,1,Australian Grand Prix,36,-1.08
COL,83.259,SOFT,3.0,3.0,1,Australian Grand Prix,37,-1.1099999999999999
COL,83.721,SOFT,4.0,3.0,1,Australian Grand Prix,38,-1.14
COL,85.633,SOFT,5.0,3.0,1,Australian Grand Prix,39,-1.17
COL,85.151,SOFT,6.0,3.0,1,Australian Grand Prix,40,-1.2
COL,87.12,SOFT,7.0,3.0,1,Australian Grand Prix,41,-1.23
COL,83.988,SOFT,8.0,3.0,1,Australian Grand Prix,42,-1.26
COL,83.912,SOFT,9.0,3.0,1,Australian Grand Prix,43,-1.29
COL,83.621,SOFT,10.0,3.0,1,Australian Grand Prix,44,-1.3199999999999998
HAM,84.626,MEDIUM,2.0,1.0,1,Australian Grand Prix,1,-0.03
HAM,84.874,MEDIUM,3.0,1.0,1,Australian Grand Prix,2,-0.06
HAM,85.066,MEDIUM,4.0,1.0,1,Australian Grand Prix,3,-0.09
HAM,84.502,MEDIUM,5.0,1.0,1,Australian Grand Prix,4,-0.12
HAM,84.703,MEDIUM,6.0,1.0,1,Australian Grand Prix,5,-0.15
HAM,84.365,MEDIUM,7.0,1.0,1,Australian Grand Prix,6,-0.18
HAM,84.408,MEDIUM,8.0,1.0,1,Australian Grand Prix,7,-0.21
HAM,85.844,MEDIUM,9.0,1.0,1,Australian Grand Prix,8,-0.24
HAM,84.255,MEDIUM,10.0,1.0,1,Australian Grand Prix,9,-0.27
HAM,84.073,MEDIUM,11.0,1.0,1,Australian Grand Prix,10,-0.3
HAM,83.703,MEDIUM,15.0,1.0,1,Australian Grand Prix,11,-0.32999999999999996
HAM,83.412,MEDIUM,16.0,1.0,1,Australian Grand Prix,12,-0.36
HAM,84.045,MEDIUM,17.0,1.0,1,Australian Grand Prix,13,-0.39
HAM,83.617,MEDIUM,21.0,1.0,1,Australian Grand Prix,14,-0.42
HAM,83.509,MEDIUM,22.0,1.0,1,Australian Grand Prix,15,-0.44999999999999996
HAM,83.382,MEDIUM,23.0,1.0,1,Australian Grand Prix,16,-0.48
HAM,84.329,MEDIUM,24.0,1.0,1,Australian Grand Prix,17,-0.51
HAM,83.66,MEDIUM,25.0,1.0,1,Australian Grand Prix,18,-0.54
HAM,84.085,MEDIUM,26.0,1.0,1,Australian Grand Prix,19,-0.57
HAM,83.76,MEDIUM,27.0,1.0,1,Australian Grand Prix,20,-0.6
HAM,83.474,HARD,2.0,2.0,1,Australian Grand Prix,21,-0.63
HAM,83.129,HARD,3.0,2.0,1,Australian Grand Prix,22,-0.6599999999999999
HAM,83.185,HARD,4.0,2.0,1,Australian Grand Prix,23,-0.69
HAM,83.775,HARD,5.0,2.0,1,Australian Grand Prix,24,-0.72
HAM,83.317,HARD,7.0,2.0,1,Australian Grand Prix,25,-0.75
HAM,83.338,HARD,8.0,2.0,1,Australian Grand Prix,26,-0.78
HAM,83.086,HARD,9.0,2.0,1,Australian Grand Prix,27,-0.8099999999999999
HAM,82.688,HARD,10.0,2.0,1,Australian Grand Prix,28,-0.84
HAM,82.536,HARD,11.0,2.0,1,Australian Grand Prix,29,-0.87
HAM,82.55,HARD,12.0,2.0,1,Australian Grand Prix,30,-0.8999999999999999
HAM,82.648,HARD,13.0,2.0,1,Australian Grand Prix,31,-0.9299999999999999
HAM,82.636,HARD,14.0,2.0,1,Australian Grand Prix,32,-0.96
HAM,82.559,HARD,15.0,2.0,1,Australian Grand Prix,33,-0.99
HAM,82.837,HARD,16.0,2.0,1,Australian Grand Prix,34,-1.02
HAM,82.529,HARD,17.0,2.0,1,Australian Grand Prix,35,-1.05
HAM,82.945,HARD,18.0,2.0,1,Australian Grand Prix,36,-1.08
HAM,82.677,HARD,19.0,2.0,1,Australian Grand Prix,37,-1.1099999999999999
HAM,82.764,HARD,20.0,2.0,1,Australian Grand Prix,38,-1.14
HAM,82.835,HARD,21.0,2.0,1,Australian Grand Prix,39,-1.17
HAM,83.31,HARD,22.0,2.0,1,Australian Grand Prix,40,-1.2
HAM,82.683,HARD,23.0,2.0,1,Australian Grand Prix,41,-1.23
HAM,83.008,HARD,24.0,2.0,1,Australian Grand Prix,42,-1.26
HAM,83.165,HARD,25.0,2.0,1,Australian Grand Prix,43,-1.29
HAM,82.554,HARD,26.0,2.0,1,Australian Grand Prix,44,-1.3199999999999998
HAM,82.423,HARD,27.0,2.0,1,Australian Grand Prix,45,-1.3499999999999999
HAM,82.5,HARD,28.0,2.0,1,Australian Grand Prix,46,-1.38
HAM,82.716,HARD,29.0,2.0,1,Australian Grand Prix,47,-1.41
HAM,82.637,HARD,30.0,2.0,1,Australian Grand Prix,48,-1.44
BOR,87.538,MEDIUM,2.0,1.0,1,Australian Grand Prix,1,-0.03
BOR,86.324,MEDIUM,3.0,1.0,1,Australian Grand Prix,2,-0.06
BOR,86.032,MEDIUM,4.0,1.0,1,Australian Grand Prix,3,-0.09
BOR,86.327,MEDIUM,5.0,1.0,1,Australian Grand Prix,4,-0.12
BOR,87.463,MEDIUM,6.0,1.0,1,Australian Grand Prix,5,-0.15
BOR,85.785,MEDIUM,7.0,1.0,1,Australian Grand Prix,6,-0.18
BOR,85.47,MEDIUM,8.0,1.0,1,Australian Grand Prix,7,-0.21
BOR,85.224,MEDIUM,9.0,1.0,1,Australian Grand Prix,8,-0.24
BOR,85.561,MEDIUM,10.0,1.0,1,Australian Grand Prix,9,-0.27
BOR,85.958,MEDIUM,14.0,1.0,1,Australian Grand Prix,10,-0.3
BOR,84.819,MEDIUM,15.0,1.0,1,Australian Grand Prix,11,-0.32999999999999996
BOR,84.98,MEDIUM,16.0,1.0,1,Australian Grand Prix,12,-0.36
BOR,85.061,MEDIUM,17.0,1.0,1,Australian Grand Prix,13,-0.39
BOR,85.201,HARD,2.0,2.0,1,Australian Grand Prix,14,-0.42
BOR,85.044,HARD,3.0,2.0,1,Australian Grand Prix,15,-0.44999999999999996
BOR,84.428,HARD,4.0,2.0,1,Australian Grand Prix,16,-0.48
BOR,84.335,HARD,5.0,2.0,1,Australian Grand Prix,17,-0.51
BOR,84.327,HARD,6.0,2.0,1,Australian Grand Prix,18,-0.54
BOR,84.37,HARD,7.0,2.0,1,Australian Grand Prix,19,-0.57
BOR,84.533,HARD,8.0,2.0,1,Australian Grand Prix,20,-0.6
BOR,84.535,HARD,9.0,2.0,1,Australian Grand Prix,21,-0.63
BOR,84.44,HARD,10.0,2.0,1,Australian Grand Prix,22,-0.6599999999999999
BOR,84.694,HARD,11.0,2.0,1,Australian Grand Prix,23,-0.69
BOR,84.364,HARD,12.0,2.0,1,Australian Grand Prix,24,-0.72
BOR,84.153,HARD,13.0,2.0,1,Australian Grand Prix,25,-0.75
BOR,83.978,HARD,14.0,2.0,1,Australian Grand Prix,26,-0.78
BOR,83.954,HARD,2.0,3.0,1,Australian Grand Prix,27,-0.8099999999999999
BOR,83.655,HARD,3.0,3.0,1,Australian Grand Prix,28,-0.84
BOR,83.732,HARD,4.0,3.0,1,Australian Grand Prix,29,-0.87
BOR,85.119,HARD,5.0,3.0,1,Australian Grand Prix,30,-0.8999999999999999
BOR,84.83,HARD,6.0,3.0,1,Australian Grand Prix,31,-0.9299999999999999
BOR,84.696,HARD,7.0,3.0,1,Australian Grand Prix,32,-0.96
BOR,84.47,HARD,8.0,3.0,1,Australian Grand Prix,33,-0.99
BOR,83.803,HARD,9.0,3.0,1,Australian Grand Prix,34,-1.02
BOR,83.643,HARD,10.0,3.0,1,Australian Grand Prix,35,-1.05
BOR,83.736,HARD,11.0,3.0,1,Australian Grand Prix,36,-1.08
BOR,83.257,HARD,12.0,3.0,1,Australian Grand Prix,37,-1.1099999999999999
BOR,83.346,HARD,13.0,3.0,1,Australian Grand Prix,38,-1.14
BOR,83.976,HARD,14.0,3.0,1,Australian Grand Prix,39,-1.17
BOR,85.008,HARD,15.0,3.0,1,Australian Grand Prix,40,-1.2
BOR,84.889,HARD,16.0,3.0,1,Australian Grand Prix,41,-1.23
BOR,84.324,HARD,17.0,3.0,1,Australian Grand Prix,42,-1.26
BOR,85.635,HARD,18.0,3.0,1,Australian Grand Prix,43,-1.29
BOR,84.359,HARD,19.0,3.0,1,Australian Grand Prix,44,-1.3199999999999998
BOR,86.063,HARD,20.0,3.0,1,Australian Grand Prix,45,-1.3499999999999999
BOR,84.548,HARD,21.0,3.0,1,Australian Grand Prix,46,-1.38
BOR,85.268,HARD,22.0,3.0,1,Australian Grand Prix,47,-1.41
BOR,84.515,HARD,23.0,3.0,1,Australian Grand Prix,48,-1.44
BOR,84.821,HARD,24.0,3.0,1,Australian Grand Prix,49,-1.47
SAI,87.216,SOFT,4.0,1.0,1,Australian Grand Prix,1,-0.03
SAI,87.511,SOFT,5.0,1.0,1,Australian Grand Prix,2,-0.06
SAI,86.872,SOFT,6.0,1.0,1,Australian Grand Prix,3,-0.09
SAI,85.698,SOFT,7.0,1.0,1,Australian Grand Prix,4,-0.12
SAI,85.433,SOFT,8.0,1.0,1,Australian Grand Prix,5,-0.15
SAI,85.826,SOFT,9.0,1.0,1,Australian Grand Prix,6,-0.18
SAI,86.202,SOFT,10.0,1.0,1,Australian Grand Prix,7,-0.21
SAI,84.927,HARD,3.0,2.0,1,Australian Grand Prix,8,-0.24
SAI,84.824,HARD,4.0,2.0,1,Australian Grand Prix,9,-0.27
SAI,84.94,HARD,5.0,2.0,1,Australian Grand Prix,10,-0.3
SAI,85.151,HARD,6.0,2.0,1,Australian Grand Prix,11,-0.32999999999999996
SAI,85.394,HARD,9.0,2.0,1,Australian Grand Prix,12,-0.36
SAI,85.409,HARD,10.0,2.0,1,Australian Grand Prix,13,-0.39
SAI,85.37,HARD,11.0,2.0,1,Australian Grand Prix,14,-0.42
SAI,85.6,HARD,12.0,2.0,1,Australian Grand Prix,15,-0.44999999999999996
SAI,85.704,HARD,13.0,2.0,1,Australian Grand Prix,16,-0.48
SAI,86.122,HARD,14.0,2.0,1,Australian Grand Prix,17,-0.51
SAI,86.141,HARD,15.0,2.0,1,Australian Grand Prix,18,-0.54
SAI,86.124,HARD,16.0,2.0,1,Australian Grand Prix,19,-0.57
SAI,86.796,HARD,17.0,2.0,1,Australian Grand Prix,20,-0.6
SAI,87.095,HARD,19.0,2.0,1,Australian Grand Prix,21,-0.63
SAI,86.639,HARD,20.0,2.0,1,Australian Grand Prix,22,-0.6599999999999999
SAI,87.386,HARD,21.0,2.0,1,Australian Grand Prix,23,-0.69
SAI,84.881,MEDIUM,2.0,3.0,1,Australian Grand Prix,24,-0.72
SAI,84.804,MEDIUM,3.0,3.0,1,Australian Grand Prix,25,-0.75
SAI,85.21,MEDIUM,4.0,3.0,1,Australian Grand Prix,26,-0.78
SAI,87.205,MEDIUM,5.0,3.0,1,Australian Grand Prix,27,-0.8099999999999999
SAI,87.266,MEDIUM,6.0,3.0,1,Australian Grand Prix,28,-0.84
SAI,86.222,MEDIUM,7.0,3.0,1,Australian Grand Prix,29,-0.87
SAI,86.717,MEDIUM,8.0,3.0,1,Australian Grand Prix,30,-0.8999999999999999
SAI,85.361,MEDIUM,9.0,3.0,1,Australian Grand Prix,31,-0.9299999999999999
SAI,85.287,MEDIUM,10.0,3.0,1,Australian Grand Prix,32,-0.96
SAI,85.529,MEDIUM,11.0,3.0,1,Australian Grand Prix,33,-0.99
SAI,84.977,SOFT,3.0,4.0,1,Australian Grand Prix,34,-1.02
SAI,83.922,SOFT,4.0,4.0,1,Australian Grand Prix,35,-1.05
SAI,83.6,SOFT,5.0,4.0,1,Australian Grand Prix,36,-1.08
SAI,83.87,SOFT,6.0,4.0,1,Australian Grand Prix,37,-1.1099999999999999
SAI,83.59,SOFT,7.0,4.0,1,Australian Grand Prix,38,-1.14
SAI,84.266,SOFT,9.0,4.0,1,Australian Grand Prix,39,-1.17
SAI,83.809,SOFT,10.0,4.0,1,Australian Grand Prix,40,-1.2
SAI,84.823,SOFT,11.0,4.0,1,Australian Grand Prix,41,-1.23
HAD,85.987,MEDIUM,2.0,1.0,1,Australian Grand Prix,1,-0.03
HAD,85.556,MEDIUM,3.0,1.0,1,Australian Grand Prix,2,-0.06
HAD,85.342,MEDIUM,4.0,1.0,1,Australian Grand Prix,3,-0.09
HAD,85.355,MEDIUM,5.0,1.0,1,Australian Grand Prix,4,-0.12
HAD,85.879,MEDIUM,6.0,1.0,1,Australian Grand Prix,5,-0.15
HAD,85.445,MEDIUM,7.0,1.0,1,Australian Grand Prix,6,-0.18
HAD,85.313,MEDIUM,8.0,1.0,1,Australian Grand Prix,7,-0.21
HAD,85.239,MEDIUM,9.0,1.0,1,Australian Grand Prix,8,-0.24
HAD,85.363,MEDIUM,10.0,1.0,1,Australian Grand Prix,9,-0.27
RUS,85.007,MEDIUM,2.0,1.0,1,Australian Grand Prix,1,-0.03
RUS,86.444,MEDIUM,3.0,1.0,1,Australian Grand Prix,2,-0.06
RUS,84.789,MEDIUM,4.0,1.0,1,Australian Grand Prix,3,-0.09
RUS,84.017,MEDIUM,5.0,1.0,1,Australian Grand Prix,4,-0.12
RUS,84.639,MEDIUM,6.0,1.0,1,Australian Grand Prix,5,-0.15
RUS,84.099,MEDIUM,7.0,1.0,1,Australian Grand Prix,6,-0.18
