Driver,LapTime,Compound,TyreLife,TyreLife_sq,Stint,TrackStatus,Race,LapInRace,LapInRace_sq,FuelWeightEffect,DriverForm,Position_normalized,S1_speed,S2_speed,S3_speed,AvgSpeed,IsPersonalBest_int,FreshTire_int,IsStartLap,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed
BEA,73.147,HARD,7.0,49.0,2.0,1,Austrian Grand Prix,21,441,-0.63,73.0876,0.6363636363636364,204.3828772567276,109.16699517845773,159.60276644795175,273.5,0,1,0,34.5,51.4,31.8,False,1.5
OCO,73.201,MEDIUM,13.0,169.0,2.0,1,Austrian Grand Prix,21,441,-0.63,73.25219999999999,0.6818181818181818,203.98912058023575,109.91023997069061,157.901662353612,273.5,0,1,0,34.5,51.4,31.8,False,1.5
RUS,71.706,HARD,13.0,169.0,2.0,1,Austrian Grand Prix,28,784,-0.84,71.41,0.045454545454545456,207.3255010366275,111.54144074360961,163.1395296143563,274.75,0,1,0,34.5,51.4,31.8,False,1.5
COL,74.472,HARD,11.0,121.0,2.0,1,Austrian Grand Prix,21,441,-0.63,73.15799999999999,0.7272727272727273,202.36087689713324,109.49238115514464,151.24144015460234,273.75,0,1,0,34.5,51.4,31.8,False,1.5
ALB,74.701,MEDIUM,13.0,169.0,2.0,1,Austrian Grand Prix,24,576,-0.72,73.853,0.7727272727272727,195.83310667464508,108.17307692307692,156.26356454553346,274.75,0,1,0,34.5,51.4,31.8,False,1.5
VER,71.492,HARD,14.0,196.0,2.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,71.2126,0.09090909090909091,207.5765438505449,111.98904995955951,163.61405262918694,278.0,0,1,0,34.5,51.4,31.8,False,1.5
ANT,71.23,HARD,8.0,64.0,2.0,1,Austrian Grand Prix,28,784,-0.84,71.4888,0.13636363636363635,207.03933747412006,112.39463003434281,165.04676324958737,272.5,1,1,0,34.5,51.4,31.8,False,1.5
LEC,72.044,HARD,19.0,361.0,2.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,72.0634,0.18181818181818182,206.03216391003264,111.04256631708822,162.52087941853642,274.25,0,1,0,34.5,51.4,31.8,False,1.5
PIA,71.854,HARD,13.0,169.0,2.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,71.5832,0.22727272727272727,206.04395604395606,111.6002232004464,162.71921894774906,277.0,0,1,0,34.5,51.4,31.8,False,1.5
HAM,71.59,SOFT,9.0,81.0,3.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,71.524,0.2727272727272727,206.11473720371004,111.87072715972654,164.05395552314985,267.5,0,0,0,34.5,51.4,31.8,False,1.5
HAD,72.187,MEDIUM,14.0,196.0,2.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,72.144,0.3181818181818182,205.93787540758535,110.561714935045,162.56491307292842,278.75,0,1,0,34.5,51.4,31.8,False,1.5
NOR,71.593,HARD,11.0,121.0,2.0,1,Austrian Grand Prix,26,676,-0.78,71.69340000000001,0.36363636363636365,206.56414964425062,112.05179282868525,163.36161909515815,274.5,0,1,0,34.5,51.4,31.8,False,1.5
ALO,75.128,SOFT,7.0,49.0,2.0,1,Austrian Grand Prix,9,81,-0.27,74.82039999999999,0.8181818181818182,199.52336086016737,105.7921184871727,156.1415683553088,265.0,0,1,0,34.5,50.5,32.0,False,2.3
STR,74.006,SOFT,7.0,49.0,2.0,1,Austrian Grand Prix,9,81,-0.27,74.376,0.8636363636363636,200.90406830738323,108.75147267619249,156.63069961712495,265.75,0,1,0,34.5,50.5,32.0,False,2.3
LIN,72.525,HARD,14.0,196.0,2.0,1,Austrian Grand Prix,26,676,-0.78,72.4916,0.4090909090909091,205.60854417728027,110.00091667430563,161.51464848131363,275.0,0,1,0,34.5,50.5,32.0,False,2.3
LAW,72.468,HARD,13.0,169.0,2.0,1,Austrian Grand Prix,26,676,-0.78,72.4438,0.45454545454545453,205.8672156459084,110.28735984314686,161.1531402479968,277.75,0,1,0,34.5,50.5,32.0,False,2.3
BOR,72.898,MEDIUM,15.0,225.0,2.0,1,Austrian Grand Prix,26,676,-0.78,72.70060000000001,0.5,203.2061413411605,110.57529870688332,159.11602209944752,272.75,0,1,0,34.5,50.5,32.0,False,2.3
GAS,73.184,HARD,19.0,361.0,2.0,1,Austrian Grand Prix,25,625,-0.75,73.1006,0.5454545454545454,203.6314271169184,109.82641325238718,158.40887089677022,274.5,0,1,0,34.5,50.5,32.0,False,2.3
HUL,72.47,MEDIUM,11.0,121.0,2.0,1,Austrian Grand Prix,25,625,-0.75,72.6984,0.5909090909090909,203.41281500734547,111.43440846901505,160.24214368378884,272.5,1,1,0,34.5,50.5,32.0,False,2.3
BEA,73.075,HARD,8.0,64.0,2.0,1,Austrian Grand Prix,22,484,-0.6599999999999999,73.0824,0.6363636363636364,204.91803278688522,109.44245151091386,159.20045991243975,272.5,0,1,0,34.5,50.5,32.0,False,2.3
OCO,73.406,MEDIUM,14.0,196.0,2.0,1,Austrian Grand Prix,22,484,-0.6599999999999999,73.2718,0.6818181818181818,203.4013221085937,109.55569080949483,157.5699216527334,272.25,0,1,0,34.5,50.5,32.0,False,2.3
RUS,71.546,HARD,14.0,196.0,2.0,1,Austrian Grand Prix,29,841,-0.87,71.4666,0.045454545454545456,207.349383711554,112.06225680933852,163.19869441044472,272.75,0,1,0,34.5,50.5,32.0,False,2.3
COL,73.166,HARD,12.0,144.0,2.0,1,Austrian Grand Prix,22,484,-0.6599999999999999,73.19860000000001,0.7272727272727273,204.12792016330235,109.38924339106656,159.15119363395223,278.0,0,1,0,34.5,50.5,32.0,False,2.3
VER,71.442,HARD,15.0,225.0,2.0,1,Austrian Grand Prix,28,784,-0.84,71.28659999999999,0.09090909090909091,208.90152614170486,111.96815128141328,163.21349231536476,281.25,0,1,0,34.5,50.5,32.0,False,2.3
ALB,74.764,MEDIUM,14.0,196.0,2.0,1,Austrian Grand Prix,25,625,-0.75,74.137,0.7727272727272727,204.27849968790784,105.31242686637023,156.8149148407893,272.75,0,1,0,34.5,50.5,32.0,False,2.3
ANT,71.368,HARD,9.0,81.0,2.0,1,Austrian Grand Prix,29,841,-0.87,71.48339999999999,0.13636363636363635,207.27775218793187,112.31047607162913,164.03900483003736,272.75,0,1,0,34.5,50.5,32.0,False,2.3
LEC,72.345,HARD,20.0,400.0,2.0,1,Austrian Grand Prix,28,784,-0.84,72.185,0.18181818181818182,206.50490449148168,110.22320198401763,161.79048132668194,272.0,0,1,0,34.5,51.5,30.9,False,1.3
PIA,71.78,HARD,14.0,196.0,2.0,1,Austrian Grand Prix,28,784,-0.84,71.6938,0.22727272727272727,207.28968733805493,111.64175401600198,162.4035728786033,277.75,0,1,0,34.5,51.5,30.9,False,1.3
HAM,71.749,SOFT,10.0,100.0,3.0,1,Austrian Grand Prix,28,784,-0.84,71.65799999999999,0.2727272727272727,206.7539627842867,111.57255315192464,163.10996330025824,268.0,0,0,0,34.5,51.5,30.9,False,1.3
HAD,72.202,MEDIUM,15.0,225.0,2.0,1,Austrian Grand Prix,28,784,-0.84,72.2242,0.3181818181818182,205.32709747333598,110.97068524398138,161.95789094835342,278.75,0,1,0,34.5,51.5,30.9,False,1.3
NOR,71.542,HARD,12.0,144.0,2.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,71.6882,0.36363636363636365,205.98500886879899,112.29295985526687,163.59174770517131,274.0,1,1,0,34.5,51.5,30.9,False,1.3
ALO,74.869,SOFT,8.0,64.0,2.0,1,Austrian Grand Prix,10,100,-0.3,74.7428,0.8181818181818182,199.9777802466393,107.26416780883142,154.47328899377817,262.75,0,1,0,34.5,51.5,30.9,False,1.3
STR,74.101,SOFT,8.0,64.0,2.0,1,Austrian Grand Prix,10,100,-0.3,74.262,0.8636363636363636,200.90406830738323,108.59400923049078,156.31105900742477,264.5,0,1,0,34.5,51.5,30.9,False,1.3
LIN,72.78,HARD,15.0,225.0,2.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,72.57419999999999,0.4090909090909091,204.68501250852853,109.43579766536965,161.46393972012916,274.0,0,1,0,34.5,51.5,30.9,False,1.3
LAW,72.671,HARD,14.0,196.0,2.0,1,Austrian Grand Prix,27,729,-0.8099999999999999,72.4948,0.45454545454545453,206.71834625323,109.75609756097563,160.31350195938725,277.75,0,1,0,34.5,51.5,30.9,False,1.3
